angle,x,y,z,xwf
35.0,19.96882540934866,-1.1093927996804824,11.075777326154311,19.96882540934866
35.0,19.890333350510502,-1.1482534800412532,11.032700467608555,19.890333350510502
35.0,19.81796519947755,-1.181952419983009,10.992975569997672,19.81796519947755
35.0,19.746149420310612,-1.215674574944488,10.953570067187883,19.746149420310612
35.0,19.674881611546255,-1.2494200477268969,10.914481580160817,19.674881611546255
35.0,19.59879933506413,-1.2883359992687127,10.872802683075518,19.59879933506413
35.0,19.528654170977504,-1.3221213670954974,10.834364993290832,19.528654170977504
35.0,19.459043423679052,-1.3559304567135204,10.79623696428642,19.459043423679052
35.0,19.38996276687645,-1.38976337971312,10.758416242405456,19.38996276687645
35.0,19.321407893351232,-1.4236202497183876,10.720900480360028,19.321407893351232
35.0,19.253374515514064,-1.4575011822661046,10.683687337444075,19.253374515514064
35.0,19.18585836593453,-1.491406294682773,10.646774479733377,19.18585836593453
35.0,19.11376910231312,-1.5304338970424989,10.607418057986955,19.11376910231312
35.0,19.04731142936002,-1.5643812341483943,10.571120938148717,19.04731142936002
35.0,18.98135788986242,-1.5983531893150718,10.535116907441674,18.98135788986242
35.0,18.9159043063204,-1.6323498851329172,10.49940366275817,18.9159043063204
35.0,18.85094652363698,-1.6663714453286633,10.463978908565315,18.85094652363698
35.0,18.786480409506883,-1.7004179946312197,10.428840357038053,18.786480409506883
35.0,18.722501854784838,-1.734489658635797,10.39398572818292,18.722501854784838
35.0,18.65900677383257,-1.7685865636662244,10.359412749952316,18.65900677383257
35.0,18.595991104846092,-1.8027088366355213,10.325119158350562,18.595991104846092
35.0,18.533450810162723,-1.8368566049047639,10.291102697531203,18.533450810162723
35.0,18.476118877388682,-1.865993365743914,10.259891661697212,18.476118877388682
35.0,18.41448456412538,-1.9001982637541024,10.226402871693299,18.41448456412538
35.0,18.35331403525193,-1.9344289704998405,10.193184713563946,18.35331403525193
35.0,18.292603348308116,-1.968685614443136,10.160234963250867,18.292603348308116
35.0,18.23234858627636,-2.0029683237775378,10.127551405250353,18.23234858627636
35.0,18.172545857781262,-2.0372772262777317,10.09513183266944,18.172545857781262
35.0,18.11319129727265,-2.0716124491477483,10.062974047275933,18.11319129727265
35.0,18.058798320924282,-2.1009753679493754,10.033473146995306,18.058798320924282
35.0,18.00029836404793,-2.1353689013029182,10.001813998420422,18.00029836404793
35.0,17.94223548335594,-2.1697890671906492,9.97041030288313,17.94223548335594
35.0,17.884605914346153,-2.2042359898409347,9.939259895744822,17.884605914346153
35.0,17.831805944472872,-2.233730882300613,9.910686762001308,17.831805944472872
35.0,17.775002912177452,-2.268236731683483,9.880018899821671,17.775002912177452
35.0,17.718622391569358,-2.3027696407273774,9.849598088025735,17.718622391569358
35.0,17.666976613002912,-2.332364855513832,9.821697287638688,17.666976613002912
35.0,17.61140222042852,-2.3669571109436074,9.791747205434188,17.61140222042852
35.0,17.556239759539444,-2.401576718006184,9.762038007998976,17.556239759539444
35.0,17.50572017327857,-2.4312724621810236,9.734793318984144,17.50572017327857
35.0,17.451343844102613,-2.465951816864686,9.705543170185807,17.451343844102613
35.0,17.397369088801998,-2.5006588002667294,9.67652781382537,17.397369088801998
35.0,17.34794824704018,-2.530455265233353,9.64992319083213,17.34794824704018
35.0,17.294740043856127,-2.5652223714974487,9.621355338594297,17.294740043856127
35.0,17.24602857236649,-2.595087287611668,9.595163685270578,17.24602857236649
35.0,17.193574293639024,-2.629914715710434,9.567035838553242,17.193574293639024
35.0,17.14556075815739,-2.6598480885321156,9.54125037745805,17.14556075815739
35.0,17.093847955048357,-2.6947360226687365,9.51355509654969,17.093847955048357
35.0,17.04652107803431,-2.724737848478277,9.488169101194703,17.04652107803431
35.0,16.995537480800916,-2.7596864559510754,9.460899005741712,16.995537480800916
35.0,16.948886142029814,-2.7897567198206588,9.43590580122639,16.948886142029814
35.0,16.89861966000257,-2.8247661489020266,9.409053570657694,16.89861966000257
35.0,16.852632896868933,-2.8549048227814775,9.384446534253142,16.852632896868933
35.0,16.803071618152078,-2.88997520061723,9.358004908171777,16.803071618152078
35.0,16.757738625702085,-2.920182241440156,9.33377746986335,16.757738625702085
35.0,16.7127176511646,-2.9504250440328375,9.309730880744546,16.7127176511646
35.0,16.664180947325555,-2.985589019791243,9.283884891413475,16.664180947325555
35.0,16.619798064175217,-3.015900058489102,9.260208298474074,16.619798064175217
35.0,16.575719788414716,-3.046246734151801,9.236708008603172,16.575719788414716
35.0,16.528182606212134,-3.081504345729364,9.211442162338752,16.528182606212134
35.0,16.484727081244834,-3.1119190877742353,9.18830238299766,16.484727081244834
35.0,16.441568911983893,-3.1423693248829223,9.165334415428811,16.441568911983893
35.0,16.395006757120495,-3.177720527278775,9.140633413723599,16.395006757120495
35.0,16.352456334638006,-3.2082386164699153,9.118016589018424,16.352456334638006
35.0,16.310196174033027,-3.2387920390664804,9.095567140528104,16.310196174033027
35.0,16.26822401372644,-3.269380727971422,9.073283648509356,16.26822401372644
35.0,16.222918021108164,-3.304857705657749,9.049308328516288,16.222918021108164
35.0,16.18153426119483,-3.3355138654327603,9.027363772132237,16.18153426119483
35.0,16.140431613928865,-3.3662051004413143,9.00558081157424,16.140431613928865
35.0,16.099607883341257,-3.396931334214904,8.983958051312262,16.099607883341257
35.0,16.05906088923743,-3.427692487947222,8.962494101767511,16.05906088923743
35.0,16.01878846713124,-3.4584884804188873,8.941187579345442,16.01878846713124
35.0,15.978788468175642,-3.4893192279237852,8.920037106468895,15.978788468175642
35.0,15.935569627505757,-3.5250174518626123,8.897261373279717,15.935569627505757
35.0,15.89612583973078,-3.5559147375612463,8.876429195692015,15.89612583973078
35.0,15.856947935603232,-3.586846528025639,8.855748840087513,15.856947935603232
35.0,15.818033829773103,-3.6178127280211125,8.83521895400864,15.818033829773103
35.0,15.7793814521041,-3.6488132394795305,8.814838191174424,15.7793814521041
35.0,15.740988747583792,-3.679847961436981,8.794605211512629,15.740988747583792
35.0,15.702853676229077,-3.710916789973485,8.774518681190637,15.702853676229077
35.0,15.664974212989765,-3.742019618154634,8.754577272646916,15.664974212989765
35.0,15.62734834764952,-3.7731563359754348,8.734779664621723,15.62734834764952
35.0,15.589974084723599,-3.8043268303061657,8.715124542187944,15.589974084723599
35.0,15.552849443355152,-3.8355309848403976,8.6956105967817,15.552849443355152
35.0,15.51597245720838,-3.866768680045177,8.676236526232612,15.51597245720838
35.0,15.479341174359973,-3.898039793113387,8.657001034793804,15.479341174359973
35.0,15.442953657188786,-3.9293441979183674,8.637902833172033,15.442953657188786
35.0,15.40680798226284,-3.960681764970681,8.618940638556877,15.40680798226284
35.0,15.370902240225844,-3.9920523613771834,8.600113174650604,15.370902240225844
35.0,15.335234535680767,-4.0234558508023435,8.581419171696826,15.335234535680767
35.0,15.303014562901893,-4.050103731058533,8.564479481465185,15.303014562901893
35.0,15.267802495770567,-4.08157513640809,8.546040445129728,15.267802495770567
35.0,15.232823022022318,-4.113079003762989,8.527731218855937,15.232823022022318
35.0,15.198074299517698,-4.1446151836074145,8.509550558596537,15.198074299517698
35.0,15.163554499495337,-4.176183522824405,8.491497226984324,15.163554499495337
35.0,15.129261806447566,-4.207783864670576,8.473569993358351,15.129261806447566
35.0,15.095194417996638,-4.239416048753188,8.455767633790487,15.095194417996638
35.0,15.06446210487688,-4.2663086578823535,8.439656451623847,15.06446210487688
35.0,15.030826236890366,-4.298006593709133,8.422092827010673,15.030826236890366
35.0,14.99741049412515,-4.329735873866039,8.40465055901838,14.99741049412515
35.0,14.96421312419138,-4.36149632410614,8.387328450147711,14.96421312419138
35.0,14.934290181962359,-4.388526020478148,8.371664130055814,14.934290181962359
35.0,14.901511195979857,-4.42035086056429,8.354571844085267,14.901511195979857
35.0,14.868945545578049,-4.452206334482502,8.337596276696784,14.868945545578049
35.0,14.836591526448679,-4.4840922539293295,8.3207362571772,14.836591526448679
35.0,14.807453707363814,-4.511256294882386,8.305502430156043,14.807453707363814
35.0,14.77550529154849,-4.543205150605971,8.288863518333564,14.77550529154849
35.0,14.743763606369336,-4.575183876819053,8.272336791712979,14.743763606369336
35.0,14.715196069799966,-4.602447250636714,8.257413740582647,14.715196069799966
35.0,14.683850693680068,-4.634487768200187,8.241101766275833,14.683850693680068
35.0,14.65270724554555,-4.666557552690647,8.22489867290171,14.65270724554555
35.0,14.624697157285862,-4.693918588089253,8.210277684954164,14.624697157285862
35.0,14.593940907204479,-4.726048969319421,8.194283099240781,14.593940907204479
35.0,14.566291593237665,-4.753474789235752,8.1798567769774,14.566291593237665
35.0,14.53591665088651,-4.785664953775666,8.164066662559371,14.53591665088651
35.0,14.505735885587068,-4.817883322568363,8.148380086697854,14.505735885587068
35.0,14.478623291206668,-4.845403904662059,8.134241729912773,14.478623291206668
35.0,14.448815013295086,-4.877680781440512,8.11875356521707,14.448815013295086
35.0,14.422049782141272,-4.9052641865675755,8.104800758788988,14.422049782141272
35.0,14.392608286614003,-4.937598707044232,8.089507089981517,14.392608286614003
35.0,14.366185214021026,-4.965244130329401,8.075736297291815,14.366185214021026
35.0,14.337104866425038,-4.997635410776289,8.060633257128497,14.337104866425038
35.0,14.31101881053719,-5.0253420333655034,8.047040984264276,14.31101881053719
35.0,14.282294045393233,-5.057789170839789,8.032124753577788,14.282294045393233
35.0,14.25653992576704,-5.085556160073589,8.018707549351264,14.25653992576704
35.0,14.228165245005636,-5.118058232676699,8.003974357061885,14.228165245005636
35.0,14.202738041221815,-5.145884742292335,7.990728813000147,14.202738041221815
35.0,14.177467415721013,-5.173741754954901,7.977565494681745,14.177467415721013
35.0,14.149602762923033,-5.206325979819889,7.963097686398667,14.149602762923033
35.0,14.124651734377018,-5.234241239487025,7.95010107274555,14.124651734377018
35.0,14.097123818508294,-5.266878040985417,7.935807171348423,14.097123818508294
35.0,14.072487509101725,-5.294850669574321,7.922973959164513,14.072487509101725
35.0,14.0480019821622,-5.322852767091554,7.91021907128747,14.0480019821622
35.0,14.020964641600624,-5.3555681699741635,7.896177288605827,14.020964641600624
35.0,13.99678671899584,-5.383626319302433,7.883581001025864,13.99678671899584
35.0,13.97007314819396,-5.416391835559777,7.869704285758032,13.97007314819396
35.0,13.94619808653149,-5.444505128471635,7.857263399838626,13.94619808653149
35.0,13.922468169032392,-5.472646826602541,7.84489705818314,13.922468169032392
35.0,13.896226265019093,-5.505487248349809,7.831259624106665,13.896226265019093
35.0,13.872792285883401,-5.533682731820453,7.8190440358584326,13.872792285883401
35.0,13.84950015750939,-5.561905973755532,7.806900794752381,13.84950015750939
35.0,13.826348822990301,-5.59015676476797,7.794829199606087,13.826348822990301
35.0,13.80071588138603,-5.623094683314283,7.781498143250672,13.80071588138603
35.0,13.777851485915738,-5.651397432465016,7.769571289489622,13.777851485915738
35.0,13.755124657495866,-5.679727072627762,7.757713940044239,13.755124657495866
35.0,13.732534360092275,-5.708083391364283,7.745925411333325,13.732534360092275
35.0,13.70749144070303,-5.741114768820623,7.732888031868594,13.70749144070303
35.0,13.685179264372941,-5.769521183215919,7.7212383872463315,13.685179264372941
35.0,13.663000455641773,-5.797953607621386,7.709655476357761,13.663000455641773
35.0,13.640953998332987,-5.82641182679856,7.698138632929711,13.640953998332987
35.0,13.61903888094771,-5.8548956249455575,7.686687194829812,13.61903888094771
35.0,13.594705562129606,-5.888038953665292,7.673998901176837,13.594705562129606
35.0,13.573057828768906,-5.916570489736286,7.662679270877674,13.573057828768906
35.0,13.55153834640686,-5.945126924563864,7.651423025399894,13.55153834640686
35.0,13.53014612219154,-5.973708039858749,7.640229519491988,13.53014612219154
35.0,13.508880167660013,-6.002313616840842,7.629098111930724,13.508880167660013
35.0,13.48773949868413,-6.030943436252665,7.618028165497647,13.48773949868413
35.0,13.464219335662145,-6.0642132910648705,7.605733948359311,13.464219335662145
35.0,13.443333529333893,-6.09288797497103,7.594787644028261,13.443333529333893
35.0,13.422570002729346,-6.121586208999151,7.583900857425559,13.422570002729346
35.0,13.40192778899691,-6.150307771766775,7.573072967619387,13.40192778899691
35.0,13.381405925349135,-6.1790524414828,7.562303357552884,13.381405925349135
35.0,13.361003453011056,-6.207819995959917,7.551591414017273,13.361003453011056
35.0,13.340719417169836,-6.236610212626737,7.540936527624488,13.340719417169836
35.0,13.320552866924075,-6.265422868539677,7.530338092779176,13.320552866924075
35.0,13.300502855234665,-6.29425774039466,7.519795507650509,13.300502855234665
35.0,13.280568438875097,-6.323114604538505,7.509308174143356,13.280568438875097
35.0,13.260748678383264,-6.351993236979934,7.498875497869125,13.260748678383264
35.0,13.241042638013523,-6.3808934134004875,7.488496888116288,13.241042638013523
35.0,13.221449385688556,-6.409814909164982,7.478171757820142,13.221449385688556
35.0,13.201967992953412,-6.438757499331602,7.467899523532938,13.201967992953412
35.0,13.182597534928156,-6.467720958661752,7.457679605392659,13.182597534928156
35.0,13.1633370902627,-6.496705061629666,7.44751142709242,13.1633370902627
35.0,13.144185741091066,-6.525709582431197,7.437394415848834,13.144185741091066
35.0,13.125142572986867,-6.5547342949929215,7.427328002370453,13.125142572986867
35.0,13.106206674918662,-6.5837789729802605,7.417311620825629,13.106206674918662
35.0,13.087377139206314,-6.612843389805514,7.40734470881031,13.087377139206314
35.0,13.0686530614783,-6.64192731863543,7.39742670731555,13.0686530614783
35.0,13.050033540628153,-6.671030532398322,7.38755706069454,13.050033540628153
35.0,13.031517678772959,-6.70015280379086,7.377735216629768,13.031517678772959
35.0,13.015461332779312,-6.7247546171842085,7.369198725489645,13.015461332779312
35.0,12.99714458477122,-6.753918094512294,7.359469378930323,12.99714458477122
35.0,12.9789288902385,-6.783099985113218,7.349786242054663,12.9789288902385
35.0,12.960813363407626,-6.81230006108618,7.340148775086055,12.960813363407626
35.0,12.942797121528757,-6.841518094323157,7.330556441412407,12.942797121528757
35.0,12.924879284835924,-6.870753856513134,7.321008707551606,12.924879284835924
35.0,12.907058976508662,-6.900007119145667,7.311505043117299,12.907058976508662
35.0,12.891654217110402,-6.924764272759922,7.3032730800161465,12.891654217110402
35.0,12.874021291792385,-6.954055891945869,7.293854808344661,12.874021291792385
35.0,12.856483348379374,-6.983364365548611,7.284479074655206,12.856483348379374
35.0,12.839039521106892,-7.012689464541818,7.275145360183894,12.839039521106892
35.0,12.8216889469718,-7.042030959708581,7.265853149092505,12.8216889469718
35.0,12.806724373430654,-7.066894482199985,7.257824025860531,12.806724373430654
35.0,12.789552994386526,-7.096272319648852,7.248612316662588,12.789552994386526
35.0,12.772472360719718,-7.125665906358475,7.239440620037153,12.772472360719718
35.0,12.755481619786451,-7.155075012598872,7.230308431103898,12.755481619786451
35.0,12.740854277822258,-7.180021060352792,7.22243304888067,12.740854277822258
35.0,12.724036291671592,-7.209464913276821,7.213377553552862,12.724036291671592
35.0,12.707305719481152,-7.238923638172087,7.204360105652268,12.707305719481152
35.0,12.690661718440348,-7.268397004763593,7.1953802107245775,12.690661718440348
35.0,12.67635951363297,-7.293422831175123,7.187651457145617,12.67635951363297
35.0,12.659881898215868,-7.322929349805184,7.1787445220939405,12.659881898215868
35.0,12.643488402669423,-7.35244986176273,7.169873708756633,12.643488402669423
35.0,12.629420968979982,-7.377534517789446,7.162250014289579,12.629420968979982
35.0,12.613189155652481,-7.40708700557202,7.153449423966387,12.613189155652481
35.0,12.597039030377424,-7.436652837711642,7.144683544588169,12.597039030377424
35.0,12.583199761925378,-7.4617948365222135,7.137161077369314,12.583199761925378
35.0,12.567206651024975,-7.491391468720079,7.12846272128035,12.567206651024975
35.0,12.551292815058503,-7.5210007955238085,7.119797685015457,12.551292815058503
35.0,12.537675152014424,-7.5461986548008415,7.112372660654553,12.537675152014424
35.0,12.521913696712812,-7.575837605929587,7.103772483509676,12.521913696712812
35.0,12.50843865609581,-7.601073023713031,7.096409987674459,12.50843865609581
35.0,12.492826547841993,-7.630740842151375,7.087872933324312,12.492826547841993
35.0,12.477289752032256,-7.660420285286427,7.079366932636002,12.477289752032256
35.0,12.4640255301243,-7.685709133932741,7.072095699422595,12.4640255301243
35.0,12.448633500983345,-7.715416267984238,7.063650212556115,12.448633500983345
35.0,12.43550482961578,-7.740741112356865,7.056437471656564,12.43550482961578
35.0,12.420254567006559,-7.770475179975284,7.048050796701441,12.420254567006559
35.0,12.407258656059923,-7.795835409483075,7.040894963961282,12.407258656059923
35.0,12.392147172395054,-7.825595653009316,7.0325654117900545,12.392147172395054
35.0,12.37710554143053,-7.855366027006805,7.02426382571634,12.37710554143053
40.0,21.38417442496124,-0.016637358446243488,14.424826829469152,21.38417442496124
40.0,21.296171912162528,-0.050804603558253156,14.365464211099235,21.296171912162528
40.0,21.20215483670316,-0.09061060850944702,14.302051311827466,21.20215483670316
40.0,21.108913879449197,-0.1304139805239836,14.239169032331032,21.108913879449197
40.0,21.016442633293195,-0.17021497289608664,14.176813136868214,21.016442633293195
40.0,20.92473470107979,-0.21001383858359987,14.114979395528104,20.92473470107979
40.0,20.840227509884038,-0.24424127106921736,14.0580046061587,20.840227509884038
40.0,20.74997004767096,-0.28404852227644845,13.997163041143255,20.74997004767096
40.0,20.660457510207742,-0.32385428257593085,13.936831470373876,20.660457510207742
40.0,20.571683547746925,-0.36365880382263327,13.877005691799463,20.571683547746925
40.0,20.48986573384433,-0.39793796326972025,13.821870258914975,20.48986573384433
40.0,20.40249571488389,-0.43775218344473116,13.763005890116709,20.40249571488389
40.0,20.315846026937013,-0.4775657994148609,13.704635238079426,20.315846026937013
40.0,20.235977315508098,-0.5118870348293451,13.65083402798183,20.235977315508098
40.0,20.150697235145138,-0.5517112865272272,13.593402060946197,20.150697235145138
40.0,20.066119389648474,-0.5915355659744052,13.536451822612701,20.066119389648474
40.0,19.988153217698393,-0.6258995146963479,13.483954030835585,19.988153217698393
40.0,19.904910905004172,-0.6657353681190283,13.42791990380651,19.904910905004172
40.0,19.828171907847914,-0.7001312121057961,13.37626328795927,19.828171907847914
40.0,19.746242997103774,-0.7399791961355029,13.321130600059805,19.746242997103774
40.0,19.670711446958677,-0.7744071158629183,13.27030208912313,19.670711446958677
40.0,19.590073951612258,-0.8142677868556236,13.216056251941056,19.590073951612258
40.0,19.515730221019787,-0.8487279691410063,13.166042830100153,19.515730221019787
40.0,19.43636231555707,-0.8886018817732456,13.112669349076024,19.43636231555707
40.0,19.36318689436365,-0.9230945183925993,13.063458066078827,19.36318689436365
40.0,19.285066929704982,-0.9629822242906659,13.010942549671736,19.285066929704982
40.0,19.213040440743853,-0.9975075106290985,12.962520530294102,19.213040440743853
40.0,19.141560385085988,-1.0320534048387868,12.914473831108543,19.141560385085988
40.0,19.065250171910055,-1.0719676907617222,12.863203150943587,19.065250171910055
40.0,18.99489075900813,-1.1065464526164788,12.815926895120773,18.99489075900813
40.0,18.92506444929221,-1.1411458172014224,12.769017087981705,18.92506444929221
40.0,18.850517998398885,-1.1810876288677188,12.718960595309804,18.850517998398885
40.0,18.781784384063837,-1.2157200847823602,12.672802604261864,18.781784384063837
40.0,18.7135706999526,-1.250373143639339,12.627002277764255,18.7135706999526
40.0,18.645872741544796,-1.2850467831805126,12.58155680917051,18.645872741544796
40.0,18.57359413903399,-1.3250297886446465,12.533062789451433,18.57359413903399
40.0,18.50695251850358,-1.3597367706003467,12.48834484698155,18.50695251850358
40.0,18.440813684854014,-1.3944643381978514,12.443973108950116,18.440813684854014
40.0,18.375173510196674,-1.4292124711564607,12.399944811182253,18.375173510196674
40.0,18.310027886119695,-1.4639811496901318,12.356257200257394,18.310027886119695
40.0,18.245372724242124,-1.4987703544397248,12.312907533826452,18.245372724242124
40.0,18.181203956742348,-1.5335800664058097,12.269893080912054,18.181203956742348
40.0,18.11268073255885,-1.5736449322552781,12.223989476826398,18.11268073255885
40.0,18.04950711435794,-1.6084883131799061,12.18166149215501,18.04950711435794
40.0,17.986807417527523,-1.6433522080610512,12.139660327574264,17.986807417527523
40.0,17.9245776656469,-1.678236597950651,12.097983302903911,17.9245776656469
40.0,17.862813905094843,-1.713141463927175,12.056627750570414,17.862813905094843
40.0,17.801512205436378,-1.7480667870306594,12.015591015816149,17.801512205436378
40.0,17.740668659788447,-1.7830125481979942,11.974870456895363,17.740668659788447
40.0,17.680279385163978,-1.8179787281984574,11.934463445256492,17.680279385163978
40.0,17.620340522795725,-1.8529653075693855,11.894367365712421,17.620340522795725
40.0,17.56084823843964,-1.8879722665520602,11.854579616597686,17.56084823843964
40.0,17.50630811973076,-1.9178351020777842,11.818089290924833,17.50630811973076
40.0,17.44766689512773,-1.9528894596512416,11.778888865605184,17.44766689512773
40.0,17.38946125158583,-1.987964080305279,11.739989294860445,17.38946125158583
40.0,17.331687451630913,-2.023058943219536,11.701388030134686,17.331687451630913
40.0,17.274341783584337,-2.058174026962255,11.663082537039301,17.274341783584337
40.0,17.217420561756196,-2.0933093094265005,11.62507029544429,17.217420561756196
40.0,17.160920126620773,-2.128464767766264,11.587348799559642,17.160920126620773
40.0,17.10914037738159,-2.1585205593541894,11.55276245337415,17.10914037738159
40.0,17.053442328548172,-2.193722636619734,11.51559505920979,17.053442328548172
40.0,16.998154575638996,-2.228944766597489,11.478711211332019,16.998154575638996
40.0,16.943273561519465,-2.2641869236377543,11.442108459826954,16.943273561519465
40.0,16.892989528297395,-2.294353236489002,11.408554063179492,16.892989528297395
40.0,16.83888438039191,-2.329641518006634,11.37248717457552,16.83888438039191
40.0,16.78517577636278,-2.364949696558842,11.336694343706135,16.78517577636278
40.0,16.735975287508733,-2.39519914405033,11.303887501611607,16.735975287508733
40.0,16.68302329944477,-2.4305530472126433,11.268617225656469,16.68302329944477
40.0,16.630457883022128,-2.4659267108979015,11.233614089463629,16.630457883022128
40.0,16.58231455075065,-2.496258378422736,11.201536549941832,16.58231455075065
40.0,16.53048691790791,-2.531677358796349,11.167042886204102,16.53048691790791
40.0,16.479036108958724,-2.5671159550667775,11.132809565692064,16.479036108958724
40.0,16.43192410547721,-2.5975289289591306,11.101443377141777,16.43192410547721
40.0,16.381192669103488,-2.6330124227995295,11.067706673799663,16.381192669103488
40.0,16.334746519497596,-2.6634806615668642,11.036799552213134,16.334746519497596
40.0,16.28472259764898,-2.699008741284938,11.003551153226327,16.28472259764898
40.0,16.23893157160093,-2.729531792690678,10.973095582613853,16.23893157160093
40.0,16.189603486553743,-2.765104141235804,10.940327272145474,16.189603486553743
40.0,16.144457012173966,-2.7956815525592864,10.910315821330874,16.144457012173966
40.0,16.09581326650222,-2.8312978466140435,10.878019480523692,16.09581326650222
40.0,16.051300930610168,-2.861929163818137,10.848444803366634,16.051300930610168
40.0,16.003330206851395,-2.897589072885877,10.816612410203975,16.003330206851395
40.0,15.959441754959986,-2.928273839781117,10.787467245681542,15.959441754959986
40.0,15.912132914994297,-2.9639770252700868,10.756090874722002,15.912132914994297
40.0,15.868858251016821,-2.994714782676037,10.727368046883173,15.868858251016821
40.0,15.825876579431071,-3.0254810587901115,10.69884664021254,15.825876579431071
40.0,15.779529520875158,-3.0612511818849115,10.668132286687793,15.779529520875158
40.0,15.73714700652029,-3.092069727576447,10.640022773512854,15.73714700652029
40.0,15.695050575732362,-3.122916393448314,10.612109744153384,15.695050575732362
40.0,15.64964193628165,-3.1587525584323437,10.58204063879581,15.64964193628165
40.0,15.608130370783217,-3.1896507654046493,10.554529242379115,15.608130370783217
40.0,15.566898138777244,-3.22057669238781,10.527209478070548,15.566898138777244
40.0,15.522405113322524,-3.256477975047941,10.49776915317581,15.522405113322524
40.0,15.481743790131217,-3.2874547043913998,10.470840942869684,15.481743790131217
40.0,15.44135520755141,-3.318458750636033,10.444099598176631,15.44135520755141
40.0,15.4012372659621,-3.349489972473633,10.417543597136987,15.4012372659621
40.0,15.357924241686275,-3.3854782907679626,10.388912195405364,15.357924241686275
40.0,15.3183592455442,-3.416559297214989,10.362734689696916,15.3183592455442
40.0,15.279058501956447,-3.447667070835891,10.336737872710483,15.279058501956447
40.0,15.24001997622178,-3.4788014689941456,10.310920258050507,15.24001997622178
40.0,15.201241649199574,-3.5099623487569387,10.28528036789593,15.201241649199574
40.0,15.162721517223677,-3.5411495668522406,10.25981673297604,15.162721517223677
40.0,15.124457592012607,-3.5723629796259075,10.23452789254501,15.124457592012607
40.0,15.083106400652348,-3.608502881504846,10.207237077389934,15.083106400652348
40.0,15.04536561260416,-3.6397642119003257,10.18230483720974,15.04536561260416
40.0,15.007874985675496,-3.671051315349813,10.157542926178342,15.007874985675496
40.0,14.97063259381623,-3.7023640456291558,10.13294991831785,14.97063259381623
40.0,14.933636525835544,-3.7337022559179545,10.108524396020792,14.933636525835544
40.0,14.896884885292515,-3.7650657987582647,10.084264950018666,14.896884885292515
40.0,14.860375790382363,-3.796454526013723,10.060170179348718,14.860375790382363
40.0,14.82410737382102,-3.827868288828883,10.036238691320776,14.82410737382102
40.0,14.788077782726937,-3.8593069375891367,10.012469101483154,14.788077782726937
40.0,14.75228517850029,-3.890770321880797,9.988860033587628,14.75228517850029
40.0,14.71672773670046,-3.9222582904518033,9.96541011955467,14.71672773670046
40.0,14.681403646921154,-3.953770691172721,9.942117999437327,14.681403646921154
40.0,14.646311112663431,-3.985307370998273,9.918982321385295,14.646311112663431
40.0,14.611448351207585,-4.016868175929398,9.896001741608352,14.611448351207585
40.0,14.576813593482383,-4.048452950975661,9.873174924339345,14.576813593482383
40.0,14.542405083934142,-4.080061540118385,9.85050054179756,14.542405083934142
40.0,14.508221080393145,-4.11169378627411,9.827977274150884,14.508221080393145
40.0,14.47734101594096,-4.138516543640379,9.807603608763719,14.47734101594096
40.0,14.443586937172245,-4.170199548186723,9.785369437376728,14.443586937172245
40.0,14.41005236343669,-4.201905730577543,9.763282587588984,14.41005236343669
40.0,14.376735603418643,-4.233634929778894,9.74134177015921,14.376735603418643
40.0,14.343634978523793,-4.265386983520469,9.719545703612207,14.343634978523793
40.0,14.310748822739049,-4.297161728262638,9.697893114199928,14.310748822739049
40.0,14.278075482493486,-4.328958999164246,9.676382735863823,14.278075482493486
40.0,14.248600413633508,-4.3559721191288565,9.656951291942951,14.248600413633508
40.0,14.216334864435808,-4.387817866357131,9.63571316554623,14.216334864435808
40.0,14.18427738109084,-4.419685640468353,9.614613611083309,14.18427738109084
40.0,14.152426357188194,-4.451575271777217,9.593651392081169,14.152426357188194
40.0,14.12371664897564,-4.478694826927697,9.574730435463364,14.12371664897564
40.0,14.09226137397467,-4.510631596807672,9.554031242041795,14.09226137397467
40.0,14.06100794232436,-4.542589711948535,9.533465829748126,14.06100794232436
40.0,14.029954792653166,-4.574568997367278,9.513032991125021,14.029954792653166
40.0,14.00198822416634,-4.601792329830535,9.494605539589996,14.00198822416634
40.0,13.971319114493625,-4.633817388682508,9.474426714256419,13.971319114493625
40.0,13.94084579818995,-4.665863091930432,9.454376991432436,13.94084579818995
40.0,13.913419495497054,-4.693163243706267,9.436306933589348,13.913419495497054
40.0,13.883321707376297,-4.725253680577856,9.416504653078297,13.883321707376297
40.0,13.853415314847794,-4.757364225212724,9.396828064673803,13.853415314847794
40.0,13.826517524692653,-4.784739679192059,9.379106365420382,13.826517524692653
40.0,13.796978317865477,-4.816893900925058,9.359670762600315,13.796978317865477
40.0,13.770422807826813,-4.844319716280929,9.342174074822138,13.770422807826813
40.0,13.741245393514857,-4.876516908111935,9.322975280456271,13.741245393514857
40.0,13.712252278269409,-4.908733292331859,9.303896660593994,13.712252278269409
40.0,13.686206299783084,-4.936231859667015,9.286733703378037,13.686206299783084
40.0,13.65756690109167,-4.96849012825517,9.26788562051527,13.65756690109167
40.0,13.631850921722439,-4.99603735867277,9.250938206158065,13.631850921722439
40.0,13.603560015469204,-5.028336786113087,9.232316602887844,13.603560015469204
40.0,13.578169268218788,-5.055931997819969,9.215581052329552,13.578169268218788
40.0,13.550221694198811,-5.088271851145101,9.197181917754074,13.550221694198811
