maxHorizontal,standardHorizontal,halfHorizontal,maxVertical,standardVertical,halfVertical,maxArea,standardArea,halfArea
279.6829571735025,119.74746749824243,86.12115802585207,525.0109458995688,224.78570670049535,161.66358899398296,461300.8274988554,84563.88028000164,43739.31222085363
280.3661621406153,120.0399846591763,86.33153338633666,523.6998112498966,224.2243387307265,161.25985887220958,461272.84312219097,84558.75029250348,43736.658817011135
281.04782824071583,120.3318429475446,86.54143489238805,522.4016054040851,223.66850628423637,160.86010984235412,461248.12027832656,84554.21819656066,43734.31466299642
281.7279585669984,120.62304368771184,86.7508634964757,521.1161972266422,223.11815321479696,160.46430152462165,461226.6498568318,84550.28232208436,43732.27889498282
282.4065561303819,120.913588168816,86.95982012573451,519.8434569262795,222.573223951707,160.07239395313024,461208.42226275464,84546.94091016517,43730.550603202595
283.0836238596574,121.20347764483164,87.16830568201017,518.5832560373685,222.03366349185205,159.68434757020069,461193.42742385255,84544.19211439863,43729.128832632625
283.7591646016326,121.49271333463176,87.37632104190376,517.3354674017,221.49941739189507,159.30012322073986,461181.65479767934,84542.03400218433,43728.01258366633
284.4331811212721,121.78129642204792,87.58386705681485,516.0999651505538,220.9704317605991,158.91968214671954,461173.0933785399,84540.46455600088,43727.20081277308
285.1056761018456,122.0692280559336,87.79094455298717,514.8766246871199,220.44665325130134,158.54298598176356,461167.73170437815,84539.4816746686,43726.69243315135
285.77665214505976,122.35650935022086,87.99755433154927,513.6653226691542,219.9280290544865,158.16999674580686,461165.55786346144,84539.0831745748,43726.48631536246
286.44611177120186,122.64314138398153,88.20369716855862,512.4659369919848,219.41450689051138,157.8006768398629,461166.55950101925,84539.26679089082,43726.58128796009
287.11405741927587,122.9291252014857,88.40937381504365,511.27834677178964,218.9060350024448,157.43498904087434,461170.7238257412,84540.03017876322,43726.976138106336
287.7804914471358,123.21446181225878,88.61458499704472,510.1024323291484,218.4025621490255,157.0728964966484,461178.03761615313,84541.37091448256,43727.669612176345
288.4454161316179,123.49915219113805,88.81933141565487,508.93807517287615,217.90403759774023,156.71436272087868,461188.4872268866,84543.28649663278,43728.660416352745
289.1088336686753,123.78319727833033,89.02361374706128,507.78515798414077,217.41041111802372,156.35935158825467,461202.05859485717,84545.77434722372,43729.947217211404
289.770746173509,124.0665979794681,89.22743264258557,506.6435646008551,216.92163297457608,156.00782732965558,461218.7372453411,84548.83181280513,43731.528642297715
290.431155680692,124.34935516566256,89.43078872872205,505.5131800022904,216.43765392077495,155.65975452741264,461238.50829790294,84552.45616555323,43733.40328068851
291.0900641443008,124.63146967356005,89.63368260717824,504.39389029399456,215.9584251922181,155.3150981106648,461261.3564722799,84556.64460434947,43735.5696835501
291.6835014933772,124.88555244066511,89.81641634338709,503.50850887910065,215.57934531093028,155.04246772404483,461390.3974593049,84580.29989809165,43747.805005241105
292.3395123722988,125.16642633514924,90.01841798532209,502.4088335928225,215.10851458197556,154.7038510630091,461418.13308071997,84585.38428474136,43750.43482277534
292.99402714011785,125.44665966319542,90.21995893840429,501.3199424328735,214.6423011233406,154.36855509572305,461448.9062216863,84591.02549770563,43753.35264979949
293.6470474345128,125.72625312598278,90.42103970691457,500.2417255284454,214.1806578933637,154.036545990303,461482.69997545006,84597.22043770387,43756.55688326034
294.298574813258,126.00520739047917,90.6216607705294,499.17407406891584,213.72353830430646,153.70779024132244,461519.49706452613,84603.96593749443,43760.04588495289
294.94861075433255,126.28352308948769,90.82182258435431,498.11688029002914,213.2708962164368,153.38225466555633,461559.27984591713,84611.2587628314,43763.81798201525
295.59715665604875,126.56120082170182,91.02152557896356,497.0700374603739,212.82268593223938,153.05990639781743,461602.030316344,84619.09561342344,43767.87146742461
296.1809124660548,126.8111383959897,91.2012781347507,496.24155212752845,212.46796635450644,152.80479569320693,461742.72962366825,84644.88806527002,43781.21219990428
296.82657810385746,127.08758293075462,91.40009422632458,495.21301592268605,212.02759413088282,152.4880844787385,461790.19668886205,84653.58954373919,43785.7129002303
297.4707570020954,127.36339091154606,91.59845251476922,494.1945386803621,211.59152869555766,152.17447066251478,461840.5833699637,84662.82623488385,43790.49043073773
298.1134502457405,127.63856280289943,91.79635333417372,493.1860173705424,211.15972593578493,151.86392251909845,461893.87019665586,84672.59456948089,43795.54294530308
298.75465884063107,127.9130990354687,91.99379699426004,492.18734993649326,210.73214215553276,151.5564086227488,461950.0373640586,84682.89091697644,43800.86856608055
299.33154509975816,128.16009538184298,92.17143424891195,491.3967037137318,210.39362355640338,151.31294949681163,462098.54284773924,84710.11436682582,43814.94945935021
299.9698810077149,128.43340166107967,92.36799333909853,490.4154662679487,209.97350250099677,151.01080271610255,462159.28391177586,84721.24918332967,43820.70876478854
300.60673441308836,128.70607320042484,92.56409593082509,489.44380300197076,209.55748067207372,150.71160405729657,462222.85164650244,84732.9021741518,43826.736087591
301.2421060103891,128.97811029723613,92.75974223794822,488.4816153545324,209.14551587020213,150.41532317099228,462289.224883803,84745.06945883523,43833.02942065338
301.8135183589114,129.22276296511507,92.93569394291566,487.7196140816434,208.81926173022504,150.18068451906447,462443.6094756995,84773.37064402277,43847.66775525959
302.446020471526,129.49357147964997,93.1304566661887,486.77418777856826,208.41447337042075,149.88956485674476,462514.43122593267,84786.35341286022,43854.38288443521
303.07704200673874,129.76374607856806,93.3247634838117,485.83796660787874,208.01362622785155,149.60127967768724,462588.0005783585,84799.8398614854,43861.35853391125
303.70658334923934,130.03328692657593,93.51861451423994,484.91085535219776,207.61667953478565,149.3157996621548,462664.29507922917,84813.82587376426,43868.59257468332
304.27252129414205,130.27559570487313,93.6928805177117,484.176397810701,207.3022183625067,149.08964239238853,462824.3724353403,84843.1706344297,43883.770681985654
304.8991939709157,130.5439083212455,93.88584821646721,483.26540013703504,206.9121707692577,148.80912413912114,462904.9783604158,84857.94700028819,43891.413520484006
305.52438677430086,130.81158732342746,94.07836022635546,482.3632507219741,206.5259115961914,148.5313304790334,462988.2475412547,84873.2115838738,43899.30888177965
306.08623523784325,131.05214517259682,94.25136697944589,481.648373182741,206.21983368654804,148.3112023663031,463152.2414318414,84903.27430846378,43914.85834441898
306.70855825610977,131.3185954638709,94.44299531297358,480.76187309074845,205.84027483882315,148.03822751190373,463239.71500850946,84919.3096256019,43923.15235529623
307.3294010423298,131.58441198739357,94.63416784719452,479.88396581700493,205.464395043388,147.76789859441018,463329.78705914994,84935.82128492025,43931.69274653442
307.8871547554238,131.8232166514522,94.80591372742374,479.18809931855407,205.16645679306168,147.55362444169228,463497.57546224154,84966.5796048399,43947.60199471343
308.5051253174156,132.0878034197517,94.9962018342232,478.3253874853816,204.79708299121404,147.28797456847056,463591.73878587986,84983.84126047164,43956.53030952851
309.1216146128271,132.3517559773597,95.18603382315789,477.4710190645801,204.431281457451,147.02489383404276,463688.43303488643,85001.56687553522,43965.69859992632
309.6752664122664,132.5888043893499,95.35651662480115,476.7936058104222,204.14124404346288,146.81630188228525,463859.8840683023,85032.9966146542,43981.95512892893
310.2888797283764,132.8515255839838,95.54546303003632,475.95398904756973,203.78175849583874,146.557763540709,463960.55062691553,85051.45041812325,43991.500063112675
310.8398170129577,133.08741176469965,95.71510996679382,475.28811063549523,203.49665977436675,146.35272344626844,464134.0899260296,85083.26297001856,44007.95459589055
311.4505509026428,133.34890012045875,95.90316972687667,474.46296527735285,203.14337022124542,146.0986412007822,464238.6502353568,85102.43056078124,44017.86872511587
312.05980019716094,133.60975284037752,96.09077234414228,473.6457660860749,202.7934828538273,145.84700577257487,464345.6252681683,85122.04080929665,44028.01181197167
312.6066191305763,133.8438757312334,96.25915114080588,472.9974479319839,202.51590263274372,145.64737290697676,464522.5909509872,85154.48147257642,44044.79122529977
313.2129830656937,134.1034930720481,96.4458652860122,472.19429225278304,202.17202805574735,145.4000618163517,464633.33148783474,85174.78199870141,44055.29134718973
313.7570742912428,134.3364480829861,96.61340415534318,471.55694355315006,201.89914445402326,145.2038067115238,464812.22667878104,85207.57637193476,44072.25371132429
314.36054798314456,134.59482795367023,96.79922832464526,470.767560928161,201.56116686974408,144.96073667795227,464926.6480545813,85228.5516551943,44083.10284053137
314.90190514955043,134.82661236536362,96.96592531093157,470.14096496449906,201.2928870984222,144.7677926010223,465107.40627982374,85261.68755265605,44100.24185260129
315.502483144303,135.083752430792,97.15085782493117,469.3650886160316,200.9606922848386,144.52888147719062,465225.4214752843,85283.32164101064,44111.43173818862
316.1015687178641,135.3402535096338,97.33533078629097,468.596630175575,200.63167348064582,144.29225450693943,465345.6782956401,85305.3666553553,44122.834168660615
