ricochetAngle0Radians,ricochetAngle0Degrees,ricochetAngle1Radians,ricochetAngle1Degrees,armorRadians,armorDegrees,fuseRadians,fuseDegrees
0.6809957771956757,39.01818389954357,0.9891695805843119,56.67524219020685,0.858723803525611,49.20124970943883,0.0,0.0
0.6797501014588311,38.94681193718053,0.9885062809062245,56.637237918100055,0.8542752053604938,48.94636380982798,0.0,0.0
0.6783021384009565,38.863849765073454,0.9877361874111865,56.5931148110039,0.8493946867204496,48.666730689918516,0.0,0.0
0.6770231843140574,38.79057109370313,0.9870568058102941,56.554189112593924,0.8448994228271143,48.409171041032856,0.0,0.0
0.6755373520369421,38.70543917516011,0.9862685047751781,56.50902279029599,0.8399663265109034,48.126525442182434,0.0,0.0
0.6742243004337084,38.63020686001193,0.9855727456391017,56.46915872824114,0.8354232030621634,47.86622364276272,0.0,0.0
0.6728949033743619,38.554038019214275,0.9848691628965247,56.428846406553234,0.8308569939108402,47.60459913001788,0.0,0.0
0.671351672176789,38.46561738478043,0.9840534681941073,56.38211054273354,0.8258438740411633,47.31736851929222,0.0,0.0
0.6699869284506669,38.38742332915667,0.9833330664476722,56.340834563108956,0.8212279066014389,47.052893066626204,0.0,0.0
0.6686052382794415,38.30825831375075,0.9826046310808051,56.299098290939405,0.8165879198311906,46.78704140769444,0.0,0.0
0.6670024965723989,38.21642797828761,0.9817608084631851,56.250750816292104,0.8114914593931876,46.495035734141474,0.0,0.0
0.665584154149609,38.1351629435574,0.9810151048426253,56.2080251460664,0.8067996230151584,46.22621331151446,0.0,0.0
0.664148236765049,38.05289093769264,0.9802611539063879,56.164826939460056,0.8020827371836169,45.95595566092207,0.0,0.0
0.6624837754850542,37.957524331186,0.9793884559889716,56.11482503200225,0.7968992836875878,45.65896565229727,0.0,0.0
0.6610098392495678,37.87307400562123,0.9786167795873738,56.07061123104085,0.7921282402970101,45.385605002143386,0.0,0.0
0.6595176697338774,37.78757899005409,0.9778366384044458,56.02591243383473,0.7873310085628151,45.11074387042778,0.0,0.0
