distance,launchAngle,impactAngleHorizontalRadians,impactAngleHorizontalDegrees,impactVelocity,timeToTarget,timeToTargetAdjusted,rawPenetration,effectivePenetrationHorizontal,effectivePenetrationHorizontalNormalized,impactAngleDeckDegrees,effectivePenetrationDeck,effectivePenetrationDeckNormalized
16330.046284417687,9.600000000000001,-0.2061510043125784,11.811582489493976,571.4130878813447,24.999999999999556,9.09090909090893,574.7148067408087,562.5458122947911,571.7609218932137,78.18841751050603,117.64063140224495,175.7982329913094
16461.93167156795,9.700000000000001,-0.208503099084442,11.946347592936545,570.2112919574536,25.23999999999955,9.178181818181654,573.04741226544,560.636272719599,569.9640395158916,78.05365240706345,118.61832242614376,176.57096688413816
16593.440790713106,9.8,-0.21086276637642423,12.081546569822192,569.022050093407,25.479999999999546,9.26545454545438,571.3987495644544,558.7426664108677,568.1829844619426,77.9184534301778,119.59583494376339,177.34518872842185
16724.5758750596,9.9,-0.21322992595015997,12.217174822831236,567.8452946152785,25.71999999999954,9.352727272727106,569.7686852021409,556.8648513219925,566.4176167317615,77.78282517716876,120.57318109393762,178.12089574858305
16855.339138502746,10.0,-0.2156044969975227,12.353227721999081,566.6809581644525,25.959999999999535,9.43999999999983,568.1570868081523,555.0026865854603,564.6677974953835,77.64677227800092,121.55037298687135,178.89808526382112
16985.732775664528,10.100000000000001,-0.2179863981519969,12.489700605367792,565.528973695337,26.19999999999953,9.527272727272557,566.5638230680096,553.1560325038696,562.9333890833384,77.51029939463221,122.52742270209059,179.67675468513437
17115.758961933305,10.200000000000001,-0.2203755475001796,12.626588779645092,564.3892744730175,26.439999999999525,9.614545454545281,564.9887637135722,551.3247505409081,561.2142549774641,77.37341122035491,123.50434228639962,180.4569015123456
17256.40671187251,10.3,-0.22311128869376778,12.783335203877776,563.1759254727233,26.69999999999952,9.709090909090735,563.3132485201107,549.3508264547104,559.3700020166185,77.21666479612222,124.6414274300753,181.3814263332918
17385.6766888905,10.4,-0.22551517336524854,12.921067649989814,562.0615711831559,26.939999999999515,9.79636363636346,561.7756431465386,547.5509441426985,557.6820405045537,77.07893235001019,125.61782039641749,182.16433158466546
17514.58580461526,10.5,-0.22792604941009018,13.059200672288434,560.9592979177295,27.17999999999951,9.883636363636185,560.2558466006838,545.7660139490506,556.0089396282337,76.94079932771157,126.59412177669853,182.94870867365117
17643.136156429235,10.600000000000001,-0.230343832797797,13.197729456180877,559.8690401965074,27.419999999999504,9.970909090908911,558.7537328036666,543.9959020033732,554.350567491347,76.80227054381912,127.57034344065902,183.73455541169938
17771.329822708813,10.700000000000001,-0.2327684390115567,13.3366491592105,558.7907328367362,27.6599999999995,10.058181818181636,557.2691766729655,542.2404755488653,552.7067933005991,76.6633508407895,128.54649721523054,184.52186968408802
17899.168862872746,10.8,-0.23519978306054276,13.475954911761654,557.724310950178,27.899999999999494,10.145454545454362,555.8020541127225,540.499602933075,551.0774873563131,76.52404508823835,129.5225948825532,185.310649446985
18026.655317429246,10.9,-0.23763777949236953,13.615641817773282,556.6697099403433,28.13999999999949,10.232727272727088,554.3522420039582,538.773153598552,549.4625210429265,76.38435818222672,130.49864817800272,186.10089272450878
18153.791208026214,11.0,-0.24008234240564158,13.755704955457974,555.6268654997194,28.379999999999484,10.319999999999812,552.9196181948261,537.0609980735328,547.8617668195232,76.24429504454203,131.47466878822328,186.89259760579836
18280.578537501453,11.100000000000001,-0.24253338546263722,13.896139378028668,554.5957136069511,28.61999999999948,10.407272727272538,551.504061490846,535.3630079625927,546.2750982103308,76.10386062197134,132.45066834917722,187.6857622420966
18407.01928993403,11.200000000000001,-0.24499082190209984,14.036940114431532,553.5761905239782,28.859999999999474,10.494545454545262,550.1054516451234,533.6790559372749,544.7023897951993,75.96305988556847,133.42665844419582,188.48038484383224
18533.11543069675,11.3,-0.24745456455213766,14.178102170085076,552.568232793166,29.09999999999947,10.581818181817988,548.7236693486041,532.0090157267449,543.1435172001032,75.82189782991492,134.40265060204842,189.2764636777225
18658.868906508913,11.4,-0.24992452584323685,14.319620527625743,551.5717772343882,29.339999999999463,10.669090909090714,547.3585962203083,530.3527621084128,541.5983570876155,75.68037947237426,135.37865629501488,190.07399706387596
18784.281645490206,11.5,-0.25240061782137513,14.461490147659267,550.586760942091,29.57999999999946,10.756363636363439,546.0101147975836,528.7101708985665,540.0667871473894,75.53850985234074,136.35468693696984,190.87298337290832
18909.35555721565,11.600000000000001,-0.254882752161237,14.603705969517842,549.6131212823533,29.819999999999453,10.843636363636165,544.6781085263951,527.0811189430293,538.5486860866713,75.39629403048215,137.33075388148026,191.67342102307367
19034.092532770654,11.700000000000001,-0.25737084017953077,14.746262912023143,548.6507958898947,30.059999999999448,10.93090909090889,543.3624617515915,525.4654841077848,537.0439336207758,75.25373708797686,138.30686841990524,192.47530847739486
19158.494444807082,11.8,-0.25986479284838493,14.889155874253873,547.6997226651196,30.299999999999443,11.018181818181615,542.06305970726,523.8631452696804,535.5524104636448,75.11084412574613,139.28304177951532,193.27864424082114
19282.563147599685,11.9,-0.2623645208088513,15.032379736319443,546.7598397710998,30.539999999999438,11.105454545454341,540.7797885070431,522.2739823070806,534.0739983183556,74.96762026368056,140.2592851216118,194.08342685738117
19395.762212586655,12.0,-0.2645233389148034,15.156070902526924,545.9011792551255,30.759999999999433,11.18545454545434,539.6081469301387,520.8390825895416,532.732760488901,74.84392909747308,141.0801271641855,194.749784378942
19519.194906591183,12.100000000000001,-0.2670340016236209,15.29992127952305,544.9826141426614,30.999999999999428,11.272727272727066,538.355540658264,519.2750256865983,531.2793622898546,74.70007872047695,142.05680503106666,195.55762343774902
19642.29969011272,12.200000000000001,-0.269550178273892,15.44408758209295,544.0750607175719,31.239999999999423,11.35999999999979,537.1187381882902,517.7237997480283,529.8387353103119,74.55591241790705,143.03358377473634,196.36690402171922
19765.078345821545,12.3,-0.2720717783477441,15.588564623944551,543.1784581379138,31.479999999999418,11.447272727272516,535.897628980657,516.1852884757393,528.4107650292075,74.41143537605545,144.01047430068314,197.17762482013882
19887.532638292796,12.4,-0.27459871106372497,15.733347203683786,542.2927458099797,31.719999999999413,11.53454545454524,534.692103328941,514.6593765281827,526.9953378689261,74.26665279631621,144.98748743925842,197.98978454755456
20009.664314064623,12.5,-0.2771308853907606,15.878430105614305,541.4178633852487,31.959999999999408,11.621818181817966,533.5020523503752,513.1459495111478,525.5923411859562,74.1215698943857,145.96463394385978,198.80338194100474
20131.47510169896,12.600000000000001,-0.27966821006215425,16.023808100539583,540.5537507573886,32.199999999999434,11.709090909090703,532.3273679764787,511.6448939686545,524.201663261646,73.97619189946042,146.94192448913185,199.61841575727803
20242.59741262036,12.700000000000001,-0.28186175983316514,16.149489244570393,539.7644633742035,32.41999999999947,11.789090909090715,531.2550252309259,510.2913115591948,522.9415958011031,73.85051075542961,147.76562245768955,200.29611353301206
20363.79541373564,12.8,-0.2844088237784877,16.295425258787315,538.9208687555498,32.659999999999506,11.876363636363457,530.109558116769,508.81383714746624,521.5744290568673,73.70457474121268,148.74347963533666,201.11417577694988
20484.677459761708,12.9,-0.28696077174700413,16.44164110692029,538.0878701939961,32.899999999999544,11.963636363636198,528.9791471328117,507.3484083214746,520.2192600556729,73.55835889307971,149.72151039521063,201.9336697587792
20605.245209220848,13.0,-0.2895175116911047,16.58813151502977,537.265408500362,33.13999999999958,12.050909090908938,527.8636873078303,505.8949152058684,518.8759806079147,73.41186848497023,150.69972510613974,202.75459430542512
20715.223393508644,13.100000000000001,-0.2917290261138054,16.71484195778283,536.5142595335686,33.359999999999616,12.13090909090895,526.8455117807785,504.585248148368,517.6597855308374,73.28515804221718,151.52531351097824,203.43876256568637
20835.190764703526,13.200000000000001,-0.29429482075236046,16.86185116166933,535.7118726524726,33.59999999999965,12.218181818181693,525.7584819599939,503.1545097507196,516.3392028221693,73.13814883833066,152.5041660755214,204.26269998741773
20954.84856857264,13.3,-0.2968651391096803,17.009119555548757,534.9198515010239,33.83999999999969,12.305454545454433,524.6861016463859,501.7353913941752,515.0301987254796,72.99088044445125,153.48323127760682,205.08806350688036
21074.19839450404,13.4,-0.2994398885753849,17.15664183323719,534.1381377641103,34.07999999999973,12.392727272727173,523.6282688292727,500.32778665002235,513.7326684440865,72.84335816676281,154.46251915280553,205.91485197983954
21183.05509365185,13.5,-0.3016680938462068,17.28430859114409,533.4243049095818,34.29999999999976,12.472727272727186,522.6628076954659,499.0605076599777,512.5588392062866,72.71569140885592,155.29011637020832,206.60544880773176
21301.816425448385,13.600000000000001,-0.30425120934799854,17.432310207391577,532.6622293004731,34.5399999999998,12.559999999999928,521.6326398068987,497.67485694725053,511.28321659339986,72.56768979260842,156.2701112639505,207.43523524728036
21420.27430733696,13.700000000000001,-0.3068384864039951,17.58055026313121,531.9102924490212,34.77999999999984,12.647272727272668,520.616726197923,496.30041401540694,510.0187665404725,72.41944973686878,157.25035658203993,208.26644227143782
21528.3092337232,13.8,-0.30907831943331754,17.708883242525392,531.2237294517865,34.99999999999987,12.72727272727268,519.6896132349041,495.0637737391023,508.87557829825397,72.29111675747461,158.07958133624686,208.961860337981
21646.187129469494,13.9,-0.31167344857933627,17.857573189883652,530.4911096656391,35.23999999999991,12.814545454545422,518.7008086899963,493.7107045605589,507.63246399482716,72.14242681011635,159.0605832315871,209.79605396036663
21763.765955015497,14.0,-0.3142724691803059,18.006486101186766,529.7684617513695,35.47999999999995,12.901818181818163,517.7259712433594,492.3685444107351,506.40022795997123,71.99351389881323,160.04186256955924,210.63166380953228
21870.99069368159,14.100000000000001,-0.31652322056988125,18.13544465654264,529.1087239662402,35.69999999999998,12.981818181818175,516.8364394044098,491.1617402468222,505.28688888523436,71.86455534345737,160.8727758632308,211.3318798885224
21987.997756012686,14.200000000000001,-0.3191295786643645,18.28477797525629,528.4050753848952,35.94000000000002,13.069090909090916,515.8881665325697,489.8403869076868,504.07542980900143,71.71522202474371,161.85486005203555,212.17046508341028
22094.6951747896,14.3,-0.3213871598149579,18.41412784709358,527.7627370281856,36.16000000000005,13.149090909090928,515.022937300468,488.6528105638749,502.9813403839841,71.58587215290642,162.6869898720472,212.8739008789691
22211.135715673252,14.4,-0.32400051798107443,18.563862240368106,527.0778808394035,36.40000000000009,13.23636363636367,514.1008772636653,487.3518983171094,501.7902977278502,71.43613775963189,163.66990929911384,213.71545341256922
22327.284117954678,14.5,-0.3266173201680266,18.713793961501068,526.4027237703478,36.64000000000013,13.32363636363641,513.1923212229285,486.06141495625513,500.60966029761926,71.28620603849893,164.65314893101976,214.55841451231092
22433.189650261193,14.600000000000001,-0.3288846449826035,18.843702104161608,525.786483801691,36.86000000000016,13.403636363636423,512.363436112303,484.9023842403866,499.5441467565067,71.15629789583839,165.48706421589122,215.2666098223881
22548.779286989407,14.700000000000001,-0.3315079330734018,18.994005440211282,525.129806665901,37.1000000000002,13.490909090909163,511.4805664430506,483.63179629229904,498.38338786438055,71.00599455978872,166.47118508615262,216.11252696989195
22654.16914147225,14.8,-0.33378131827096447,19.124260817239136,524.5304925251152,37.320000000000235,13.570909090909176,510.67518452705684,482.4911606104196,497.3363021062764,70.87573918276087,167.30637771631362,216.82391543246217
22769.20494901256,14.9,-0.3364107557544419,19.274916487535894,523.892091752729,37.56000000000027,13.658181818181918,509.81766101153755,481.2401159872066,496.1950746119209,70.72508351246411,168.29140870494544,217.67278054632905
22874.083537794802,15.0,-0.33868989756188145,19.405501694013996,523.3095177771177,37.78000000000031,13.73818181818193,509.0354725403588,480.1175534990489,495.1660989636822,70.59449830598601,169.12790167939266,218.38735139292953
22988.570332487106,15.100000000000001,-0.34132514862746666,19.556490458029383,522.6891910845862,38.020000000000344,13.82545454545467,508.20295935461945,478.8857053362387,494.0440608564579,70.44350954197061,170.11387104350476,219.23915631826372
23092.94195586776,15.200000000000001,-0.3436097440463704,19.68738813342749,522.1231727877233,38.24000000000038,13.905454545454683,507.44365858222955,477.7808989266818,493.0328822966559,70.31261186657251,170.9516869063603,219.95689882196115
23206.88443475421,15.3,-0.3462504737721969,19.838690801552087,521.5207191500579,38.480000000000416,13.992727272727423,506.63582419834745,476.56790548351665,491.92969659420635,70.16130919844791,171.9386222586211,220.81163529852975
23310.753281832123,15.4,-0.3485402207495842,19.969883639509217,520.9710731991275,38.70000000000045,14.072727272727436,505.89910929692917,475.4805426742622,490.9360066631585,70.03011636049078,172.7777830787727,221.5325387444399
23424.15602338098,15.5,-0.3511860952890375,20.12148108374101,520.3862928228019,38.94000000000049,14.160000000000178,505.11562638688156,474.286067235331,489.8513413113813,69.878518916259,173.76571136635317,222.39019837544996
23527.526172675847,15.600000000000001,-0.353480692886528,20.252951841758076,519.8528370164337,39.16000000000052,14.24000000000019,504.40119936258753,473.2158400976434,488.87483602229116,69.74704815824192,174.6062387175737,223.11425203184487
23630.657543474288,15.700000000000001,-0.35577757490664597,20.384553487550317,519.3270777259078,39.38000000000056,14.320000000000203,503.6973523764454,472.15377303422434,487.9065264401184,69.61544651244968,175.44753460960104,223.83992297892303
